common_name,date,trawl,sample_id,catch_count,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class,species,kingdom,phylum,class,order,family,genus,level
Walleye Pollock,2018-08-11,12,2454,489,Total,11,0.01,NA,NA,NA,NA,NA,juvenile,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,277,29,Total,40.8,0.5,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,355,107,Total,46.9,0.878,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,314,66,Total,35.3,0.35,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1150,145,Total,20.2,0.054,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,316,68,Total,36.6,0.48,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,317,69,Total,33.3,0.332,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1395,139,Total,31.8,0.204,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1436,180,Total,32.7,0.252,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,306,58,Total,37.2,0.446,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-11,12,2453,488,Total,10.1,0.008,NA,NA,NA,NA,NA,juvenile,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1363,107,Total,30.1,0.18,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,275,27,Total,34.3,0.298,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1367,111,Total,30.1,0.186,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,354,106,Total,32.7,0.316,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1123,118,Total,21,0.068,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,301,53,Total,44.8,0.712,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,352,104,Total,30.5,0.224,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1151,146,Total,21.2,0.066,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,344,96,Total,40,0.554,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1447,191,Total,24.5,0.1,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1448,192,Total,21.6,0.07,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1437,181,Total,33,0.25,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-11,12,2530,565,Total,9.8,0.006,NA,NA,NA,NA,NA,juvenile,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1118,113,Total,22.1,0.068,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1364,108,Total,34,0.254,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,276,28,Total,35.6,0.398,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1366,110,Total,40,0.388,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,302,54,Total,36.9,0.374,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1122,117,Total,21.1,0.064,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,286,38,Total,36.7,0.354,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1445,189,Total,31.2,0.234,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1446,190,Total,21.3,0.062,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,289,41,Total,38.7,0.47,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,290,42,Total,34.1,0.346,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,279,31,Total,37,0.372,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,280,32,Total,39.1,0.452,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1156,151,Total,19.5,0.05,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1119,114,Total,19.9,0.05,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1365,109,Total,34.2,0.274,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,300,52,Total,42.9,0.602,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,353,105,Total,31.9,0.236,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,338,90,Total,35.6,0.408,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1391,135,Total,46,0.646,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1392,136,Total,33,0.24,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,343,95,Total,36.3,0.386,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1394,138,Total,43.5,0.536,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1435,179,Total,30.6,0.196,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1719,77,Total,33.4,0.326,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1720,78,Total,31,0.28,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1721,79,Total,34.4,0.312,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1157,152,Total,22.6,0.08,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1120,115,Total,22.4,0.07,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1121,116,Total,21.4,0.066,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1390,134,Total,33.1,0.24,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,633,71,Total,38.1,0.43,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,634,72,Total,44.4,0.568,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,635,73,Total,42.1,0.566,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,636,74,Total,44.7,0.632,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,637,75,Total,31.1,0.264,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,638,76,Total,41.8,0.556,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1369,113,Total,14.7,0.444,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1449,193,Total,30.2,0.187,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1450,194,Total,33,0.266,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1722,80,Total,37.9,0.438,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,309,61,Total,46.3,0.804,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,7,795,1,Total,54,1.074,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,7,796,2,Total,43.8,0.458,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,284,36,Total,31.9,0.272,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,285,37,Total,46.8,0.938,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1133,128,Total,18.9,0.046,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,287,39,Total,34.6,0.346,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,288,40,Total,34.3,0.352,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,369,121,Total,39.6,0.548,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,370,122,Total,30.9,0.276,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,291,43,Total,38.7,0.424,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,292,44,Total,41.9,0.61,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,293,45,Total,32.9,0.26,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1723,81,Total,41.2,0.566,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1724,82,Total,30.8,0.316,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-11,13,2713,104,Total,39.8,0.528,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,297,49,Total,37.4,0.422,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1145,140,Total,20.4,0.056,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1146,141,Total,32.2,0.094,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1147,142,Total,31.4,0.066,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1393,137,Total,42.9,0.516,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,342,94,Total,44.2,0.852,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1757,115,Total,31.7,0.29,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1758,116,Total,33.6,0.346,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,10,1759,117,Total,34.1,0.32,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1396,140,Total,39.1,0.368,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1397,141,Total,42.5,0.446,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,307,59,Total,35.2,0.382,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,299,51,Total,37.2,0.454,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1400,144,Total,35.5,0.316,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,310,62,Total,39.6,0.484,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,311,63,Total,37.6,0.506,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,312,64,Total,37.7,0.46,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,313,65,Total,48.2,1.088,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1406,150,Total,45.8,0.62,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1407,151,Total,44.5,0.552,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1408,152,Total,18.6,0.048,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,278,30,Total,36.4,0.428,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,9,1370,114,Total,30.5,0.196,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,360,112,Total,33,0.308,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,361,113,Total,40.6,0.652,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-04,6,632,70,Total,54.3,1.34,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,363,115,Total,51.3,1.16,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,364,116,Total,43.1,0.656,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1132,127,Total,22.2,0.068,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-10,11,1903,14,Total,58.3,1.472,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1134,129,Total,20.8,0.062,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1135,130,Total,19.8,0.052,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1136,131,Total,22.5,0.076,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1137,132,Total,20.1,0.06,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,371,123,Total,40.6,0.552,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-11,12,2436,471,Total,9.8,0.006,NA,NA,NA,NA,NA,juvenile,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-11,12,2437,472,Total,8.2,0.004,NA,NA,NA,NA,NA,juvenile,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,294,46,Total,33.2,0.348,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,308,60,Total,37.2,0.428,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,298,50,Total,38.2,0.492,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,337,89,Total,35,0.4,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1185,180,Total,23.5,0.086,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1186,181,Total,21.5,0.064,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,339,91,Total,32.3,0.276,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1148,143,Total,22.2,0.072,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1149,144,Total,21.5,0.064,NA,Y,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1190,185,Total,20.5,0.062,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1191,186,Total,20.5,0.062,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1192,187,Total,22.1,0.076,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1193,188,Total,20,0.058,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-08,8,1194,189,Total,22.5,0.076,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,346,98,Total,32.4,0.296,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,347,99,Total,38.6,0.412,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
Walleye Pollock,2018-08-02,4,348,100,Total,41.5,0.67,NA,NA,NA,NA,NA,NA,Gadus chalcogrammus,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae ,Gadus,species
