#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV904	Skeletonema pseudocostatum chloroplast, complete genome	MK372941	41457	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Thalassiosirales / Skeletonemataceae / Skeletonema / Skeletonema pseudocostatum
ASV904	Uncultured diatom clone H1724-16S_48 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818948	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV904	Uncultured diatom clone H1724-16S_46 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818946	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV904	Uncultured diatom clone H1724-16S_45 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818945	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV904	Uncultured diatom clone H1724-16S_43 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818943	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV904	Uncultured diatom clone H1724-16S_35 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818935	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV904	Uncultured diatom clone H1724-16S_32 small subunit ribosomal RNA gene, partial sequence; chloroplast	MH818932	137771	99.209	100	2.86e-124	457	Genbank	Eukaryota / Bacillariophyta / unknown class / unknown order / unknown family / unknown genus / uncultured diatom
ASV906	Uncultured bacterium clone 1H_2106_9903_8117 16S ribosomal RNA gene, partial sequence	MG875736	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV906	Uncultured gamma proteobacterium clone AG-319-P21 16S ribosomal RNA gene, partial sequence	MH075089	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV906	Uncultured gamma proteobacterium clone AG-319-J18 16S ribosomal RNA gene, partial sequence	MH075049	86473	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV906	Uncultured marine bacterium clone BIOS04_UPW_35m174 16S ribosomal RNA gene, partial sequence	KM223930	56765	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV906	Uncultured marine bacterium clone BIOS04_UPW_35m105 16S ribosomal RNA gene, partial sequence	KM223866	56765	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV906	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: E12D080E53 (OTU008)	AB974120	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV906	Uncultured bacterium clone SeaWat_15416 16S ribosomal RNA gene, partial sequence	JQ194948	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV906	Uncultured marine bacterium clone J12-D6 16S ribosomal RNA gene, partial sequence	KF185816	56765	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV906	Uncultured bacterium clone HglFeb6E2 16S ribosomal RNA gene, partial sequence	JX017108	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV906	Uncultured bacterium clone HglFeb5C6 16S ribosomal RNA gene, partial sequence	JX016904	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV907	Uncultured bacterium clone 1H_2106_9903_8117 16S ribosomal RNA gene, partial sequence	MG875736	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV907	Uncultured gamma proteobacterium clone AG-319-P21 16S ribosomal RNA gene, partial sequence	MH075089	86473	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV907	Uncultured gamma proteobacterium clone AG-319-J18 16S ribosomal RNA gene, partial sequence	MH075049	86473	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Gammaproteobacteria / unknown order / unknown family / unknown genus / uncultured Gammaproteobacteria bacterium
ASV907	Uncultured marine bacterium clone BIOS04_UPW_35m174 16S ribosomal RNA gene, partial sequence	KM223930	56765	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV907	Uncultured marine bacterium clone BIOS04_UPW_35m105 16S ribosomal RNA gene, partial sequence	KM223866	56765	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV907	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: E12D080E53 (OTU008)	AB974120	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV907	Uncultured marine bacterium clone J12-D6 16S ribosomal RNA gene, partial sequence	KF185816	56765	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine bacterium
ASV907	Uncultured bacterium clone HglFeb6E2 16S ribosomal RNA gene, partial sequence	JX017108	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV907	Uncultured bacterium clone HglFeb5C6 16S ribosomal RNA gene, partial sequence	JX016904	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV907	Uncultured bacterium clone HglFeb4B1m 16S ribosomal RNA gene, partial sequence	JX016799	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV908	Uncultured Aquabacterium sp. clone WL012 16S ribosomal RNA gene, partial sequence	MG232059	158753	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / unknown family / Aquabacterium / uncultured Aquabacterium sp.
ASV908	Uncultured Aquabacterium sp. clone FAA35 16S ribosomal RNA gene, partial sequence	KY385943	158753	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / unknown family / Aquabacterium / uncultured Aquabacterium sp.
ASV908	Uncultured Comamonadaceae bacterium clone 2a_94580 16S ribosomal RNA gene, partial sequence	MG801934	165437	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / Comamonadaceae / unknown genus / uncultured Comamonadaceae bacterium
ASV908	Uncultured Aquabacterium sp. clone CS1_15 16S ribosomal RNA gene, partial sequence	MF377651	158753	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / unknown family / Aquabacterium / uncultured Aquabacterium sp.
ASV908	Uncultured bacterium clone 2-98 16S ribosomal RNA gene, partial sequence	KX823743	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV908	Uncultured bacterium clone non-MS-5-1 16S ribosomal RNA gene, partial sequence	KX284682	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV908	Uncultured bacterium clone IZ1RPV403C7404 16S ribosomal RNA gene, partial sequence	KP948637	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV908	Uncultured proteobacterium clone S6B_101 16S ribosomal RNA gene, partial sequence	JQ433727	153809	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / unknown class / unknown order / unknown family / unknown genus / uncultured proteobacterium
ASV908	Uncultured Bacillus sp. clone TCCC 11118 16S ribosomal RNA gene, partial sequence	EU567044	83428	100.000	100	1.32e-127	468	Genbank	Bacteria / Firmicutes / Bacilli / Bacillales / Bacillaceae / Bacillus / uncultured Bacillus sp.
ASV908	Uncultured Aquabacterium sp. clone MH9 16S ribosomal RNA gene, partial sequence	KR349699	158753	100.000	100	1.32e-127	468	Genbank	Bacteria / Proteobacteria / Betaproteobacteria / Burkholderiales / unknown family / Aquabacterium / uncultured Aquabacterium sp.
ASV909	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: smkt_Pla_018_001	AB807043	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone SeaWat_55010 16S ribosomal RNA gene, partial sequence	JQ199990	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone SeaWat_51593 16S ribosomal RNA gene, partial sequence	JQ199643	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone SeaWat_67343 16S ribosomal RNA gene, partial sequence	JQ197570	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone SeaWat_63343 16S ribosomal RNA gene, partial sequence	JQ197267	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone SeaWat_63518 16S ribosomal RNA gene, partial sequence	JQ197233	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone Herring_CF12 16S ribosomal RNA gene, partial sequence	JQ191597	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone Herring_CC06 16S ribosomal RNA gene, partial sequence	JQ191557	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured bacterium clone Herring_BF09 16S ribosomal RNA gene, partial sequence	JQ191505	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV909	Uncultured Planctomycetaceae bacterium clone GG101008Clone85 16S ribosomal RNA gene, partial sequence	JN591939	100233	99.605	100	6.14e-126	462	Genbank	Bacteria / Planctomycetes / Planctomycetia / Planctomycetales / Planctomycetaceae / unknown genus / uncultured Planctomycetaceae bacterium
ASV910	Uncultured marine eukaryote clone 70S3Ac3nx 16S ribosomal RNA gene, partial sequence; plastid	KX937690	203449	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV910	Teleaulax amphioxeia clone 5 16S ribosomal RNA gene, partial sequence; chloroplast	KX816862	77931	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / Cryptophyceae / Pyrenomonadales / Geminigeraceae / Teleaulax / Teleaulax amphioxeia
ASV910	Teleaulax amphioxeia clone 3 16S ribosomal RNA gene, partial sequence; chloroplast	KX816861	77931	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / Cryptophyceae / Pyrenomonadales / Geminigeraceae / Teleaulax / Teleaulax amphioxeia
ASV910	Teleaulax amphioxeia clone 2 16S ribosomal RNA gene, partial sequence; chloroplast	KX816860	77931	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / Cryptophyceae / Pyrenomonadales / Geminigeraceae / Teleaulax / Teleaulax amphioxeia
ASV910	Uncultured protist partial 16S rRNA gene, clone EE4-002_A03	LM652129	1295078	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured protist
ASV910	Uncultured bacterium partial 16S rRNA gene, clone HL4SH23	LN880044	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV910	Uncultured bacterium partial 16S rRNA gene, clone HL3SH10	LN880002	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV910	Uncultured cyanobacterium partial 16S rRNA gene, clone HL3SH6	LN879998	1211	100.000	100	1.32e-127	468	Genbank	Bacteria / Cyanobacteria / unknown class / unknown order / unknown family / unknown genus / uncultured cyanobacterium
ASV910	Uncultured bacterium partial 16S rRNA gene, clone HL1SH9	LN879940	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV910	Uncultured bacterium partial 16S rRNA gene, clone HL1SH6	LN879938	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV912	Gobiesox maeandricus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155540	LC092040	63828	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Blenniiformes / Gobiesocidae / Gobiesox / Gobiesox maeandricus
ASV912	Gobiesox maeandricus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151684	LC092039	63828	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Blenniiformes / Gobiesocidae / Gobiesox / Gobiesox maeandricus
ASV912	Gobiesox maeandricus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151675	LC092038	63828	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Blenniiformes / Gobiesocidae / Gobiesox / Gobiesox maeandricus
ASV913	Merluccius productus mitochondrial gene for 12S rRNA, partial sequence, bio_material: CBM(Chiba Museum) DNA No. 2004-037	LC091814	89952	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius productus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152923	LC091818	89952	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius productus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:150138	LC091817	89952	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius productus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:047718	LC091816	89952	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius productus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:209642	LC069504	89952	98.235	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius gayi 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ215054	89948	99.242	78	6.97e-59	239	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius gayi
ASV913	Merluccius productus voucher KU:IT:2306 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ215055	89952	98.485	78	3.24e-57	233	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius productus
ASV913	Merluccius hubbsi 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ215058	89949	96.212	78	3.27e-52	217	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius hubbsi
ASV913	Merluccius bilinearis voucher KU:IT:367 12S ribosomal RNA gene, partial sequence; mitochondrial	FJ215056	79698	96.212	78	3.27e-52	217	Genbank	Eukaryota / Chordata / Actinopteri / Gadiformes / Merlucciidae / Merluccius / Merluccius bilinearis
ASV914	Uncultured bacterium clone BacE2_178_sum_ 16S ribosomal RNA gene, partial sequence	MK774907	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone BacE2_11_sum_ 16S ribosomal RNA gene, partial sequence	MK774844	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	uncultured bacterium partial 16S rRNA gene	LR595176	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured Alphaproteobacteria bacterium clone ME_2017_DGGE_B15 16S ribosomal RNA gene, partial sequence	MH197096	91750	99.605	100	6.14e-126	462	Genbank	Bacteria / Proteobacteria / Alphaproteobacteria / unknown order / unknown family / unknown genus / uncultured Alphaproteobacteria bacterium
ASV914	Uncultured bacterium clone PnB_247 16S ribosomal RNA gene, partial sequence	MG013137	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone PnB_229 16S ribosomal RNA gene, partial sequence	MG013116	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone PnB_228 16S ribosomal RNA gene, partial sequence	MG013115	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone PnB_224 16S ribosomal RNA gene, partial sequence	MG013111	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone PnB_221 16S ribosomal RNA gene, partial sequence	MG013108	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV914	Uncultured bacterium clone PnB_215_R 16S ribosomal RNA gene, partial sequence	MG013102	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV916	uncultured bacterium partial 16S rRNA gene	LR595094	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV916	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, clone: Sa_CY_M_68	LC065887	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV916	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, clone: a86_26	LC193036	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV916	Uncultured bacterium gene for 16S ribosomal RNA, partial sequence, clone: a86_12	LC193026	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV916	Uncultured marine eukaryote clone 155D3Ac6oM 16S ribosomal RNA gene, partial sequence; plastid	KX938031	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV916	Uncultured marine eukaryote clone 70S3Ac3jb 16S ribosomal RNA gene, partial sequence; plastid	KX937981	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV916	Uncultured marine eukaryote clone 70S3Ac3iO 16S ribosomal RNA gene, partial sequence; plastid	KX937788	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV916	Uncultured marine eukaryote clone 70S3Ac3lZ468 16S ribosomal RNA gene, partial sequence; plastid	KX937786	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV916	Uncultured marine eukaryote clone 70S3Ac3mY473 16S ribosomal RNA gene, partial sequence; plastid	KX937785	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV916	Uncultured marine eukaryote clone 70S3Ac3ih 16S ribosomal RNA gene, partial sequence; plastid	KX937784	203449	99.605	100	6.14e-126	462	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV917	Uncultured marine eukaryote clone 155D3Bb012 16S ribosomal RNA gene, partial sequence; plastid	KX934948	203449	100.000	100	1.32e-127	468	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured marine eukaryote
ASV917	Uncultured bacterium clone SeaWat_35287 16S ribosomal RNA gene, partial sequence	JQ198562	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone SeaWat_67438 16S ribosomal RNA gene, partial sequence	JQ197507	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone DMS16SrDNA11 16S ribosomal RNA gene, partial sequence	JQ013153	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone SHWH_night1_16S_616 16S ribosomal RNA gene, partial sequence	FJ744856	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone Out_873_33 16S ribosomal RNA gene, partial sequence	EU399330	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone BN_29 16S ribosomal RNA gene, partial sequence	AY550838	77133	100.000	100	1.32e-127	468	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone SeaWat_O323 16S ribosomal RNA gene, partial sequence	JQ196532	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone SeaWat_O375 16S ribosomal RNA gene, partial sequence	JQ196412	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV917	Uncultured bacterium clone SeaWat_O010 16S ribosomal RNA gene, partial sequence	JQ196391	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV918	Guinardia delicatula mitochondrion, complete genome	MW413905	216802	99.605	99	6.17e-126	462	Genbank	Eukaryota / Bacillariophyta / Coscinodiscophyceae / Rhizosoleniales / Rhizosoleniaceae / Guinardia / Guinardia delicatula
ASV918	Uncultured bacterium clone SEAS_802 16S ribosomal RNA gene, partial sequence	KU675606	77133	99.587	95	8.03e-120	442	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Pararotalia nipponica isolate Pn961-66 small subunit ribosomal RNA gene, partial sequence; chloroplast	KY498712	89381	99.209	100	2.86e-124	457	Genbank	Eukaryota / Foraminifera / unknown class / Rotaliida / Rotaliidae / Pararotalia / Pararotalia nipponica
ASV923	Uncultured eukaryotic phytoplankton clone Stn3_Oct12_1 16S ribosomal RNA gene, partial sequence; plastid	KX013939	1737140	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured eukaryotic phytoplankton
ASV923	Uncultured eukaryotic phytoplankton clone Stn1_Aug12_8 16S ribosomal RNA gene, partial sequence; plastid	KX013874	1737140	99.209	100	2.86e-124	457	Genbank	Eukaryota / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured eukaryotic phytoplankton
ASV923	Uncultured bacterium clone PS200 16S ribosomal RNA gene, partial sequence	MG002163	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS193 16S ribosomal RNA gene, partial sequence	MG002156	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS156 16S ribosomal RNA gene, partial sequence	MG002119	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS153 16S ribosomal RNA gene, partial sequence	MG002116	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS151 16S ribosomal RNA gene, partial sequence	MG002114	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS119 16S ribosomal RNA gene, partial sequence	MG002082	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV923	Uncultured bacterium clone PS96 16S ribosomal RNA gene, partial sequence	MG002059	77133	99.209	100	2.86e-124	457	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV924	Eucampia zodiacus strain CNS00060 mitochondrion, complete genome	NC_054334	444606	98.413	100	7.92e-120	442	Genbank	Eukaryota / Bacillariophyta / Mediophyceae / Hemiaulales / Hemiaulaceae / Eucampia / Eucampia zodiacus
ASV925	Uncultured bacterium clone SeaWat_55310 16S ribosomal RNA gene, partial sequence	JQ199772	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV925	Uncultured bacterium clone SeaWat_67547 16S ribosomal RNA gene, partial sequence	JQ197515	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
ASV925	Uncultured bacterium clone SeaWat_30353 16S ribosomal RNA gene, partial sequence	JQ196760	77133	99.605	100	6.14e-126	462	Genbank	Bacteria / unknown phylum / unknown class / unknown order / unknown family / unknown genus / uncultured bacterium
