date,trawl,sample_id,catch_count,species,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class
18-08-11,12,2475,510,Walleye Pollock ,Total,8.9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2476,511,Walleye Pollock ,Total,9.7,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2477,512,Walleye Pollock ,Total,8.1,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2478,513,Walleye Pollock ,Total,8.1,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2479,514,Walleye Pollock ,Total,8.2,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2480,515,Walleye Pollock ,Total,8.6,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2481,516,Walleye Pollock ,Total,9.7,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2482,517,Walleye Pollock ,Total,10,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2483,518,Walleye Pollock ,Total,9.1,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2484,519,Walleye Pollock ,Total,9.1,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2485,520,Walleye Pollock ,Total,9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2486,521,Walleye Pollock ,Total,9.2,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2487,522,Walleye Pollock ,Total,8.5,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2488,523,Walleye Pollock ,Total,9.7,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2489,524,Walleye Pollock ,Total,6.5,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2490,525,Walleye Pollock ,Total,6.8,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2491,526,Walleye Pollock ,Total,10.1,0.008,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2492,527,Walleye Pollock ,Total,10,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2493,528,Walleye Pollock ,Total,10.6,0.008,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2494,529,Walleye Pollock ,Total,7.8,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2495,530,Walleye Pollock ,Total,9.5,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2496,531,Walleye Pollock ,Total,9.1,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2497,532,Walleye Pollock ,Total,8.6,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2498,533,Walleye Pollock ,Total,7.7,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2499,534,Walleye Pollock ,Total,7.7,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2500,535,Walleye Pollock ,Total,10,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2501,536,Walleye Pollock ,Total,9.5,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2502,537,Walleye Pollock ,Total,8.7,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2503,538,Walleye Pollock ,Total,9.2,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2504,539,Walleye Pollock ,Total,8.9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2505,540,Walleye Pollock ,Total,8,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2506,541,Walleye Pollock ,Total,9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2507,542,Walleye Pollock ,Total,9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2508,543,Walleye Pollock ,Total,8.2,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2509,544,Walleye Pollock ,Total,9.5,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2510,545,Walleye Pollock ,Total,7.7,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2511,546,Walleye Pollock ,Total,9.8,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2512,547,Walleye Pollock ,Total,10.6,0.008,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2513,548,Walleye Pollock ,Total,10.4,0.01,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2514,549,Walleye Pollock ,Total,10.2,0.01,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2515,550,Walleye Pollock ,Total,6.9,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2516,551,Walleye Pollock ,Total,8.5,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2517,552,Walleye Pollock ,Total,9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2518,553,Walleye Pollock ,Total,9.2,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2519,554,Walleye Pollock ,Total,7.8,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2520,555,Walleye Pollock ,Total,7.5,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2521,556,Walleye Pollock ,Total,8.5,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2522,557,Walleye Pollock ,Total,10.4,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2523,558,Walleye Pollock ,Total,8.4,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2524,559,Walleye Pollock ,Total,8.9,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2525,560,Walleye Pollock ,Total,8,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2526,561,Walleye Pollock ,Total,6.7,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2527,562,Walleye Pollock ,Total,6.7,0.002,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2528,563,Walleye Pollock ,Total,9.8,0,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2529,564,Walleye Pollock ,Total,9.1,0.004,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2530,565,Walleye Pollock ,Total,9.8,0.006,NA,NA,NA,NA,NA,juvenile
18-08-11,12,2531,566,Opalescent Inshore Squid,Mantle,9.4,0.022,NA,NA,NA,NA,NA,NA
18-08-11,12,2532,567,Opalescent Inshore Squid,Mantle,4.7,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2533,568,Opalescent Inshore Squid,Mantle,4.8,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2534,569,Eulachon,Fork,14.2,0.016,NA,NA,NA,NA,NA,NA
18-08-11,12,2535,570,Eulachon,Fork,12.8,0.012,NA,NA,NA,NA,NA,NA
18-08-11,12,2536,571,Eulachon,Fork,9.4,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2537,572,Eulachon,Fork,8.5,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2538,573,Eulachon,Fork,11.5,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2539,574,Eulachon,Fork,10.8,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2540,575,Eulachon,Fork,12.8,0.012,NA,NA,NA,NA,NA,NA
18-08-11,12,2541,576,Eulachon,Fork,9.6,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2542,577,Eulachon,Fork,11.7,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2543,578,Eulachon,Fork,12.3,0.01,NA,NA,NA,NA,NA,NA
18-08-11,12,2544,579,Eulachon,Fork,12.5,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2545,580,Eulachon,Fork,13.5,0.012,NA,NA,NA,NA,NA,NA
18-08-11,12,2546,581,Eulachon,Fork,13,0.012,NA,NA,NA,NA,NA,NA
18-08-11,12,2547,582,Eulachon,Fork,11.8,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2548,583,Eulachon,Fork,11.8,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2549,584,Eulachon,Fork,12.8,0.01,NA,NA,NA,NA,NA,NA
18-08-11,12,2550,585,Eulachon,Fork,11.3,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2551,586,Eulachon,Fork,11.9,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2552,587,Eulachon,Fork,11.3,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2553,588,Eulachon,Fork,10.5,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2554,589,Eulachon,Fork,10.8,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2555,590,Eulachon,Fork,11.6,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2556,591,Eulachon,Fork,9.6,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2557,592,Eulachon,Fork,10.2,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2558,593,Eulachon,Fork,11,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2559,594,Eulachon,Fork,12.2,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2560,595,Eulachon,Fork,10.4,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2561,596,Eulachon,Fork,10.5,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2562,597,Eulachon,Fork,9.2,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2563,598,Eulachon,Fork,9,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2564,599,Eulachon,Fork,8.6,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2565,600,Eulachon,Fork,9,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2566,601,Eulachon,Fork,9.2,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2567,602,Eulachon,Fork,8.2,NA,NA,NA,NA,NA,NA,NA
18-08-11,12,2568,603,Eulachon,Fork,10.5,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2569,604,Eulachon,Fork,9.2,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2570,605,Eulachon,Fork,10.6,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2571,606,Eulachon,Fork,9.2,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2572,607,Eulachon,Fork,10.2,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2573,608,Eulachon,Fork,10.1,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2574,609,Eulachon,Fork,8.1,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2575,610,Eulachon,Fork,9.6,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2576,611,Eulachon,Fork,9,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2577,612,Eulachon,Fork,10,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2578,613,Eulachon,Fork,9.6,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2579,614,Eulachon,Fork,9.8,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2580,615,Eulachon,Fork,9,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2581,616,Eulachon,Fork,8.6,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2582,617,Eulachon,Fork,10.5,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2583,618,Eulachon,Fork,9.8,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2584,619,Eulachon,Fork,10.2,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2585,620,Eulachon,Fork,11.1,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2586,621,Eulachon,Fork,11.1,0.008,NA,NA,NA,NA,NA,NA
18-08-11,12,2587,622,Eulachon,Fork,8.9,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2588,623,Eulachon,Fork,9.5,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2589,624,Eulachon,Fork,10,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2590,625,Eulachon,Fork,9.5,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2591,626,Eulachon,Fork,9.8,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2592,627,Eulachon,Fork,8.2,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2593,628,Eulachon,Fork,9.4,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2594,629,Eulachon,Fork,9.6,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2595,630,Eulachon,Fork,10,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2596,631,Eulachon,Fork,8.4,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2597,632,Eulachon,Fork,8.4,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2598,633,Eulachon,Fork,10.5,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2599,634,Eulachon,Fork,8.4,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2600,635,Eulachon,Fork,8.8,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2601,636,Eulachon,Fork,9.5,0.004,NA,NA,NA,NA,NA,NA
18-08-11,12,2602,637,Eulachon,Fork,8,0.002,NA,NA,NA,NA,NA,NA
18-08-11,12,2603,638,Larval Sand Lance,Total,5.7,NA,NA,NA,Too small to weigh.,NA,NA,NA
18-08-11,12,2604,639,Larval Sand Lance,Total,5.7,NA,NA,NA,NA,NA,NA,NA
18-08-11,12,2605,640,Larval Sand Lance,Total,6.1,NA,NA,NA,NA,NA,NA,NA
18-08-11,12,2606,641,Larval Sand Lance,Total,5.5,NA,NA,NA,NA,NA,NA,NA
18-08-11,12,2607,642,White Bait Smelt,Fork,11.3,0.006,NA,NA,NA,NA,NA,NA
18-08-11,12,2608,643,White Bait Smelt,Fork,12.3,0.012,NA,NA,NA,NA,NA,NA
18-08-11,12,2609,644,White Bait Smelt,Fork,11.7,0.01,NA,NA,NA,NA,NA,NA
18-08-11,13,2610,1,Chinook Salmon,Fork,46.3,1.144,NA,Y,NA,NA,NA,NA
18-08-11,13,2611,2,Chinook Salmon,Fork,45,1.222,NA,Y,NA,NA,NA,NA
18-08-11,13,2612,3,Chinook Salmon,Fork,39,0.744,NA,Y,NA,NA,NA,NA
18-08-11,13,2613,4,Chinook Salmon,Fork,38.9,0.756,NA,Y,NA,NA,NA,NA
18-08-11,13,2614,5,Chinook Salmon,Fork,35.2,0.528,NA,Y,NA,NA,NA,NA
18-08-11,13,2615,6,Chinook Salmon,Fork,42.9,1.026,NA,Y,NA,NA,NA,NA
18-08-11,13,2616,7,Chinook Salmon,Fork,41.9,0.918,NA,Y,NA,NA,NA,NA
18-08-11,13,2617,8,Chinook Salmon,Fork,21.8,0.126,NA,Y,NA,NA,NA,NA
18-08-11,13,2618,9,Walleye Pollock,Total,37.5,0.474,NA,NA,NA,NA,NA,NA
18-08-11,13,2619,10,Walleye Pollock,Total,31,0.268,NA,NA,NA,NA,NA,NA
18-08-11,13,2620,11,Walleye Pollock,Total,40.3,0.562,NA,NA,NA,NA,NA,NA
18-08-11,13,2621,12,Walleye Pollock,Total,41,0.556,NA,NA,NA,NA,NA,NA
18-08-11,13,2622,13,Walleye Pollock,Total,31.5,0.258,NA,NA,NA,NA,NA,NA
18-08-11,13,2623,14,Walleye Pollock,Total,34.4,0.346,NA,NA,NA,NA,NA,NA
18-08-11,13,2624,15,Walleye Pollock,Total,44.5,0.766,NA,NA,NA,NA,NA,NA
18-08-11,13,2625,16,Walleye Pollock,Total,41,0.598,NA,NA,NA,NA,NA,NA
18-08-11,13,2626,17,Walleye Pollock,Total,42.5,0.618,NA,NA,NA,NA,NA,NA
18-08-11,13,2627,18,Walleye Pollock,Total,33.8,0.334,NA,NA,NA,NA,NA,NA
18-08-11,13,2628,19,Walleye Pollock,Total,37.5,0.472,NA,NA,NA,NA,NA,NA
18-08-11,13,2629,20,Walleye Pollock,Total,36,0.428,NA,NA,NA,NA,NA,NA
18-08-11,13,2630,21,Walleye Pollock,Total,44.2,0.726,NA,NA,NA,NA,NA,NA
18-08-11,13,2631,22,Walleye Pollock,Total,39,0.506,NA,NA,NA,NA,NA,NA
18-08-11,13,2632,23,Walleye Pollock,Total,42,0.678,NA,NA,NA,NA,NA,NA
18-08-11,13,2633,24,Walleye Pollock,Total,44.5,0.754,NA,NA,NA,NA,NA,NA
18-08-11,13,2634,25,Walleye Pollock,Total,32.9,0.356,NA,NA,NA,NA,NA,NA
18-08-11,13,2635,26,Walleye Pollock,Total,31.8,0.31,NA,NA,NA,NA,NA,NA
18-08-11,13,2636,27,Walleye Pollock,Total,41.1,0.364,NA,NA,NA,NA,NA,NA
18-08-11,13,2637,28,Walleye Pollock,Total,32.8,0.326,NA,NA,NA,NA,NA,NA
18-08-11,13,2638,29,Walleye Pollock,Total,34.7,0.388,NA,NA,NA,NA,NA,NA
18-08-11,13,2639,30,Walleye Pollock,Total,35.5,0.406,NA,NA,NA,NA,NA,NA
18-08-11,13,2640,31,Walleye Pollock,Total,40.1,0.628,NA,NA,NA,NA,NA,NA
18-08-11,13,2641,32,Walleye Pollock,Total,32,0.826,NA,NA,NA,NA,NA,NA
18-08-11,13,2642,33,Walleye Pollock,Total,30,0.272,NA,NA,NA,NA,NA,NA
18-08-11,13,2643,34,Walleye Pollock,Total,42.1,0.66,NA,NA,NA,NA,NA,NA
18-08-11,13,2644,35,Walleye Pollock,Total,39.4,0.572,NA,NA,NA,NA,NA,NA
18-08-11,13,2645,36,Walleye Pollock,Total,39.2,0.538,NA,NA,NA,NA,NA,NA
18-08-11,13,2646,37,Walleye Pollock,Total,39,0.546,NA,NA,NA,NA,NA,NA
18-08-11,13,2647,38,Walleye Pollock,Total,39.5,0.232,NA,NA,NA,NA,NA,NA
18-08-11,13,2648,39,Walleye Pollock,Total,31.1,0.316,NA,NA,NA,NA,NA,NA
18-08-11,13,2649,40,Walleye Pollock,Total,33.4,0.324,NA,NA,NA,NA,NA,NA
18-08-11,13,2650,41,Walleye Pollock,Total,29,0.25,NA,NA,NA,NA,NA,NA
18-08-11,13,2651,42,Walleye Pollock,Total,29.7,0.218,NA,NA,NA,NA,NA,NA
18-08-11,13,2652,43,Walleye Pollock,Total,37.5,0.424,NA,NA,NA,NA,NA,NA
18-08-11,13,2653,44,Walleye Pollock,Total,34.5,0.342,NA,NA,NA,NA,NA,NA
18-08-11,13,2654,45,Walleye Pollock,Total,40.2,0.57,NA,NA,NA,NA,NA,NA
18-08-11,13,2655,46,Walleye Pollock,Total,32.7,0.318,NA,NA,NA,NA,NA,NA
18-08-11,13,2656,47,Walleye Pollock,Total,38.3,0.5,NA,NA,NA,NA,NA,NA
18-08-11,13,2657,48,Walleye Pollock,Total,33.8,0.374,NA,NA,NA,NA,NA,NA
18-08-11,13,2658,49,Walleye Pollock,Total,40.4,0.592,NA,NA,NA,NA,NA,NA
18-08-11,13,2659,50,Walleye Pollock,Total,42.1,0.634,NA,NA,NA,NA,NA,NA
18-08-11,13,2660,51,Walleye Pollock,Total,31.1,0.298,NA,NA,NA,NA,NA,NA
18-08-11,13,2661,52,Walleye Pollock,Total,30.3,0.264,NA,NA,NA,NA,NA,NA
18-08-11,13,2662,53,Walleye Pollock,Total,28.7,0.476,NA,NA,NA,NA,NA,NA
18-08-11,13,2663,54,Walleye Pollock,Total,45.5,0.75,NA,NA,NA,NA,NA,NA
18-08-11,13,2664,55,Walleye Pollock,Total,29.6,0.238,NA,NA,NA,NA,NA,NA
18-08-11,13,2665,56,Walleye Pollock,Total,42.2,0.602,NA,NA,NA,NA,NA,NA
18-08-11,13,2666,57,Walleye Pollock,Total,39.6,0.534,NA,NA,NA,NA,NA,NA
18-08-11,13,2667,58,Walleye Pollock,Total,32.5,0.324,NA,NA,NA,NA,NA,NA
18-08-11,13,2668,59,Walleye Pollock,Total,31.1,0.256,NA,NA,NA,NA,NA,NA
18-08-11,13,2669,60,Walleye Pollock,Total,33.1,0.308,NA,NA,NA,NA,NA,NA
18-08-11,13,2670,61,Walleye Pollock,Total,41.3,0.58,NA,NA,NA,NA,NA,NA
18-08-11,13,2671,62,Walleye Pollock,Total,42.6,0.63,NA,NA,NA,NA,NA,NA
18-08-11,13,2672,63,Walleye Pollock,Total,31.1,0.286,NA,NA,NA,NA,NA,NA
18-08-11,13,2673,64,Walleye Pollock,Total,30.1,0.25,NA,NA,NA,NA,NA,NA
18-08-11,13,2674,65,Walleye Pollock,Total,29.6,0.1,NA,NA,NA,NA,NA,NA
18-08-11,13,2675,66,Walleye Pollock,Total,33.1,0.338,NA,NA,NA,NA,NA,NA
18-08-11,13,2676,67,Walleye Pollock,Total,33,0.308,NA,NA,NA,NA,NA,NA
18-08-11,13,2677,68,Walleye Pollock,Total,34.5,0.348,NA,NA,NA,NA,NA,NA
18-08-11,13,2678,69,Walleye Pollock,Total,29.8,0.248,NA,NA,NA,NA,NA,NA
18-08-11,13,2679,70,Walleye Pollock,Total,41.1,0.604,NA,NA,NA,NA,NA,NA
18-08-11,13,2680,71,Walleye Pollock,Total,41.2,0.55,NA,NA,NA,NA,NA,NA
18-08-11,13,2681,72,Walleye Pollock,Total,36.7,0.364,NA,NA,NA,NA,NA,NA
18-08-11,13,2682,73,Walleye Pollock,Total,33.4,0.352,NA,NA,NA,NA,NA,NA
18-08-11,13,2683,74,Walleye Pollock,Total,36,0.363,NA,NA,NA,NA,NA,NA
18-08-11,13,2684,75,Walleye Pollock,Total,32,0.274,NA,NA,NA,NA,NA,NA
18-08-11,13,2685,76,Walleye Pollock,Total,37.1,0.444,NA,NA,NA,NA,NA,NA
18-08-11,13,2686,77,Walleye Pollock,Total,33,0.294,NA,NA,NA,NA,NA,NA
18-08-11,13,2687,78,Walleye Pollock,Total,34.6,0.532,NA,NA,NA,NA,NA,NA
18-08-11,13,2688,79,Walleye Pollock,Total,32.2,0.298,NA,NA,NA,NA,NA,NA
18-08-11,13,2689,80,Walleye Pollock,Total,41.5,0.562,NA,NA,NA,NA,NA,NA
18-08-11,13,2690,81,Walleye Pollock,Total,35.1,0.378,NA,NA,NA,NA,NA,NA
18-08-11,13,2691,82,Walleye Pollock,Total,35.7,0.404,NA,NA,NA,NA,NA,NA
18-08-11,13,2692,83,Walleye Pollock,Total,41,0.564,NA,NA,NA,NA,NA,NA
18-08-11,13,2693,84,Walleye Pollock,Total,33.5,0.356,NA,NA,NA,NA,NA,NA
18-08-11,13,2694,85,Walleye Pollock,Total,39.7,0.56,NA,NA,NA,NA,NA,NA
18-08-11,13,2695,86,Walleye Pollock,Total,32.2,0.36,NA,NA,NA,NA,NA,NA
18-08-11,13,2696,87,Walleye Pollock,Total,48,0.958,NA,NA,NA,NA,NA,NA
18-08-11,13,2697,88,Walleye Pollock,Total,32.7,0.342,NA,NA,NA,NA,NA,NA
18-08-11,13,2698,89,Walleye Pollock,Total,40,0.544,NA,NA,NA,NA,NA,NA
18-08-11,13,2699,90,Walleye Pollock,Total,38.2,0.464,NA,NA,NA,NA,NA,NA
18-08-11,13,2700,91,Walleye Pollock,Total,39.6,0.548,NA,NA,NA,NA,NA,NA
18-08-11,13,2701,92,Walleye Pollock,Total,30.5,0.248,NA,NA,NA,NA,NA,NA
18-08-11,13,2702,93,Walleye Pollock,Total,36.2,0.356,NA,NA,NA,NA,NA,NA
18-08-11,13,2703,94,Walleye Pollock,Total,35,0.398,NA,NA,NA,NA,NA,NA
18-08-11,13,2704,95,Walleye Pollock,Total,34.2,0.338,NA,NA,NA,NA,NA,NA
18-08-11,13,2705,96,Walleye Pollock,Total,38.2,0.462,NA,NA,NA,NA,NA,NA
18-08-11,13,2706,97,Walleye Pollock,Total,34.5,0.43,NA,NA,NA,NA,NA,NA
18-08-11,13,2707,98,Walleye Pollock,Total,33.4,0.334,NA,NA,NA,NA,NA,NA
18-08-11,13,2708,99,Walleye Pollock,Total,45.6,0.678,NA,NA,NA,NA,NA,NA
18-08-11,13,2709,100,Walleye Pollock,Total,31.9,0.25,NA,NA,NA,NA,NA,NA
18-08-11,13,2710,101,Walleye Pollock,Total,35,0.396,NA,NA,NA,NA,NA,NA
18-08-11,13,2711,102,Walleye Pollock,Total,44.1,0.674,NA,NA,NA,NA,NA,NA
18-08-11,13,2712,103,Walleye Pollock,Total,37.7,0.47,NA,NA,NA,NA,NA,NA
18-08-11,13,2713,104,Walleye Pollock,Total,39.8,0.528,NA,NA,NA,NA,NA,NA
18-08-11,13,2714,105,Walleye Pollock,Total,42.2,0.642,NA,NA,NA,NA,NA,NA
18-08-11,13,2715,106,Walleye Pollock,Total,39.2,0.524,NA,NA,NA,NA,NA,NA
18-08-11,13,2716,107,Walleye Pollock,Total,32.5,0.614,NA,NA,NA,NA,NA,NA
18-08-11,13,2717,108,Walleye Pollock,Total,38.6,0.53,NA,NA,NA,NA,NA,NA
18-08-11,13,2718,109,Walleye Pollock,Total,40.6,0.552,NA,NA,NA,NA,NA,NA
18-08-11,13,2719,110,Pacific Hake,Total,51.5,0.92,NA,NA,NA,NA,NA,NA
18-08-11,13,2720,111,Pacific Hake,Total,63.6,1.92,NA,NA,NA,NA,NA,NA
18-08-11,13,2721,112,Pacific Hake,Total,55.1,1.106,NA,NA,NA,NA,NA,NA
18-08-11,13,2722,113,Pacific Hake,Total,56.1,0.876,NA,NA,NA,NA,NA,NA
18-08-11,13,2723,114,Pacific Hake,Total,66.1,2.148,NA,NA,NA,NA,NA,NA
18-08-11,13,2724,115,Pacific Hake,Total,64.2,1.83,NA,NA,NA,NA,NA,NA
18-08-11,13,2725,116,Pacific Hake,Total,56.5,0.138,NA,NA,NA,NA,NA,NA
18-08-11,13,2726,117,Pacific Hake,Total,51.5,0.856,NA,NA,NA,NA,NA,NA
18-08-11,13,2727,118,Pacific Hake,Total,55.2,1.13,NA,NA,NA,NA,NA,NA
18-08-11,13,2728,119,Pacific Hake,Total,52.5,1.016,NA,NA,NA,NA,NA,NA
18-08-11,13,2729,120,Pacific Hake,Total,50,0.762,NA,NA,NA,NA,NA,NA
18-08-11,13,2730,121,Pacific Hake,Total,48.6,0.87,NA,NA,NA,NA,NA,NA
18-08-11,13,2731,122,Pacific Hake,Total,50.2,0.818,NA,NA,NA,NA,NA,NA
18-08-11,13,2732,123,Pacific Hake,Total,54.2,1.036,NA,NA,NA,NA,NA,NA
18-08-11,13,2733,124,Pacific Hake,Total,45.6,0.572,NA,NA,NA,NA,NA,NA
18-08-11,13,2734,125,Pacific Hake,Total,48.5,0.738,NA,NA,NA,NA,NA,NA
18-08-11,13,2735,126,Pacific Hake,Total,61.6,1.622,NA,NA,NA,NA,NA,NA
18-08-11,13,2736,127,Pacific Hake,Total,52.1,0.766,NA,NA,NA,NA,NA,NA
18-08-11,13,2737,128,Pacific Hake,Total,60.6,1.312,NA,NA,NA,NA,NA,NA
18-08-11,13,2738,129,Pacific Hake,Total,51.1,0.898,NA,NA,NA,NA,NA,NA
18-08-11,13,2739,130,Pacific Hake,Total,54.3,1.044,NA,NA,NA,NA,NA,NA
18-08-11,13,2740,131,Pacific Hake,Total,50.1,0.83,NA,NA,NA,NA,NA,NA
18-08-11,13,2741,132,Pacific Hake,Total,57.1,1.468,NA,NA,NA,NA,NA,NA
18-08-11,13,2742,133,Pacific Herring,Total,17.6,0.048,NA,NA,NA,NA,NA,NA
18-08-11,13,2743,134,Pacific Herring,Total,16.2,0.036,NA,NA,NA,NA,NA,NA
18-08-11,13,2744,135,Pacific Herring,Total,16.3,0.038,NA,NA,NA,NA,NA,NA
18-08-11,13,2745,136,Pacific Herring,Total,14.2,0.03,NA,NA,NA,NA,NA,NA
18-08-11,13,2746,137,Pacific Herring,Total,13.8,0.022,NA,NA,NA,NA,NA,NA
18-08-11,13,2747,138,Pacific Herring,Total,14,0.022,NA,NA,NA,NA,NA,NA
18-08-11,13,2748,139,Pacific Herring,Total,18.9,0.07,NA,NA,NA,NA,NA,NA
